chosen,rejected
-2.6426894664764404,-4.881885528564453
1.0148916244506836,-4.747236728668213
-5.296630859375,-5.021585464477539
-5.279053688049316,-5.658491134643555
-4.206746578216553,-4.221484184265137
-6.348313331604004,-6.451141357421875
-5.414934158325195,-4.096278190612793
-2.256701946258545,-4.585082054138184
-4.8103742599487305,-6.327017784118652
-5.5383687019348145,-1.3800873756408691
-5.858262062072754,-5.623807907104492
-6.228716850280762,-5.83907413482666
-5.398331165313721,-3.0155155658721924
0.08287575840950012,-0.8770551681518555
-4.501095294952393,-5.841948509216309
-3.6010215282440186,-2.0360686779022217
-6.016432762145996,-6.340859889984131
-4.9307451248168945,-4.499907970428467
-5.124588489532471,-3.544787645339966
1.4281628131866455,-5.409139633178711
-5.773083686828613,-5.332292556762695
-5.916652679443359,-4.828195571899414
-6.026068210601807,-0.13074027001857758
-2.1381988525390625,-6.037742614746094
-5.347827911376953,-5.243806838989258
-5.271171569824219,-6.063479900360107
-3.0499355792999268,-6.189029693603516
-6.1709465980529785,-6.102809906005859
-6.437141418457031,-3.912447452545166
-4.457818031311035,-4.054529666900635
-5.977056503295898,-6.5492424964904785
-4.820165634155273,-5.325690746307373
-2.528250217437744,-6.13167667388916
-1.969529628753662,-6.036296844482422
-6.098522186279297,-4.421160697937012
-6.38106632232666,-6.1049041748046875
-5.471747398376465,-1.2946281433105469
-2.5445187091827393,-2.013279914855957
-6.4138031005859375,-6.3271284103393555
-3.2285380363464355,-3.61647629737854
-0.31728529930114746,-6.073014736175537
-1.3575456142425537,-6.8089776039123535
-6.001949310302734,-6.144771575927734
-5.839868068695068,-2.888697862625122
-6.013741493225098,-1.7979950904846191
-3.0218324661254883,-5.141434669494629
-5.820112228393555,-5.999035835266113
-5.72350549697876,-5.457299709320068
-6.305235862731934,-6.570950508117676
-5.142210960388184,-4.904826641082764
-4.938835144042969,-5.339423179626465
-6.826713562011719,-6.736313819885254
-5.374250411987305,-6.374053478240967
-5.299894332885742,-4.965291976928711
-2.884660005569458,-3.706050395965576
-2.398393154144287,-0.2621222138404846
-0.8231751918792725,-3.6392149925231934
-5.46400260925293,0.9930256605148315
-6.707515716552734,-6.610581398010254
-6.029017448425293,-6.376705169677734
-5.986868858337402,-5.7334489822387695
-3.3472628593444824,-5.970642566680908
-3.7294578552246094,-4.661131381988525
-6.535435676574707,-6.492504596710205
-4.751630783081055,-4.343514442443848
-6.026529312133789,-5.491154193878174
-5.2061967849731445,-5.265169620513916
-1.5214717388153076,-6.569668292999268
-6.334619522094727,-5.572826862335205
-5.842625617980957,-5.41176700592041
-6.355246543884277,-6.494482040405273
-4.910843372344971,-2.215761423110962
-5.104269981384277,-5.972572326660156
-6.1742844581604,-6.377688407897949
-4.259550094604492,-5.7994489669799805
-5.717767715454102,-4.1444993019104
-6.102734088897705,-5.921247482299805
-2.6207594871520996,0.045711565762758255
-3.3336191177368164,-2.6341934204101562
-6.252383232116699,-6.395275115966797
-6.085352897644043,-4.767080307006836
-6.212019443511963,-6.0701165199279785
-5.641111373901367,-5.694741249084473
2.6600427627563477,-2.983743190765381
-5.478024482727051,-0.9868490695953369
-4.640755653381348,-1.3314067125320435
-5.757077693939209,-4.612866401672363
-4.307385444641113,-4.181351184844971
-3.6647677421569824,-4.191862106323242
-6.099240779876709,-6.130221843719482
-2.419456958770752,-4.610226631164551
-5.561099529266357,-5.729818344116211
-1.5798499584197998,-3.3004326820373535
-6.342323303222656,-6.10667610168457
-0.8236034512519836,-2.0767595767974854
-5.73201847076416,-4.735690116882324
-3.304684638977051,-3.1044979095458984
-2.2698616981506348,-4.234161376953125
-5.0443620681762695,0.3194696009159088
-5.251542568206787,-4.088787078857422
-5.645546913146973,-5.536983489990234
-5.788015365600586,-6.0362958908081055
-1.6312237977981567,-3.8979010581970215
-6.05181884765625,-5.209845542907715
-1.7626861333847046,-5.919276714324951
-6.259338855743408,-5.626443862915039
-1.6864067316055298,-4.9658203125
-5.621622085571289,-6.139348030090332
-5.927814483642578,-5.546723365783691
0.1863873302936554,1.271628975868225
-5.480635166168213,-5.770954132080078
-5.3065505027771,-3.663956642150879
-5.3994245529174805,-4.976792335510254
-1.7334117889404297,-2.6410529613494873
-1.41811203956604,-6.3000688552856445
-5.701190948486328,0.9284231066703796
0.37838515639305115,-4.542160987854004
-5.568719863891602,-3.416388511657715
-4.702047348022461,-1.8429025411605835
-2.533085584640503,-3.250612258911133
-5.298979759216309,-6.487514019012451
-4.784212112426758,-2.4834461212158203
-1.9332659244537354,-1.436375617980957
-6.381228923797607,-4.633382320404053
-4.339346408843994,-4.230851173400879
0.8168480396270752,0.8691052198410034
-4.138644695281982,-5.05043363571167
-5.085677146911621,-2.4900496006011963
-3.7262802124023438,-5.114471435546875
-3.528843402862549,-5.089806079864502
-5.128410816192627,-3.814213752746582
-5.578738212585449,-6.382898807525635
-5.362470626831055,-6.474778652191162
-5.78615665435791,-1.8807806968688965
-0.7283397912979126,-3.1694090366363525
1.2132936716079712,-2.3247859477996826
-0.9752821922302246,-6.185571670532227
-4.943167209625244,-5.84531307220459
-4.362954139709473,-3.823047637939453
-5.304132461547852,-5.216300010681152
-0.387704074382782,-5.962156295776367
-6.0642828941345215,0.45269930362701416
-6.196472644805908,-3.271507740020752
-2.696939468383789,-3.492049217224121
-1.6960177421569824,-6.637877464294434
-4.995975494384766,-2.7268195152282715
-4.588356018066406,-5.230590343475342
-3.976181983947754,-3.3386857509613037
-5.198637962341309,-3.1186141967773438
-5.460845947265625,-4.297612190246582
-5.083344459533691,-5.659431457519531
-5.883912086486816,-4.200885772705078
-5.774797439575195,-5.9369797706604
1.2992563247680664,-3.1617226600646973
-5.360033988952637,-5.819418907165527
-5.250578880310059,-4.897287845611572
-6.623082160949707,-1.014967679977417
0.5608190894126892,-2.2471935749053955
-3.929952621459961,-4.536507606506348
-1.5071310997009277,-5.986213684082031
-6.248739242553711,-6.471503257751465
-2.36869740486145,-1.4368677139282227
-6.574609756469727,-4.849265098571777
-5.354268550872803,-5.703488349914551
1.8260846138000488,-5.232439994812012
-3.408592939376831,-5.833367347717285
-6.059872627258301,-5.878583908081055
-6.569258689880371,-6.400710105895996
-3.134805917739868,-4.779898643493652
-3.751649856567383,-4.2101945877075195
-3.7466084957122803,0.645469069480896
-6.476844310760498,-0.04912329092621803
-6.30671501159668,-5.408744812011719
-1.707512378692627,-5.094829559326172
-6.7229461669921875,-6.745553970336914
-5.529321670532227,-5.922489166259766
-5.939558982849121,-5.759432792663574
-3.7655351161956787,-0.4332423806190491
-5.310825824737549,-4.311969757080078
0.18021878600120544,-0.706343412399292
-0.028372209519147873,-1.4413762092590332
-6.243847846984863,-6.206071853637695
-6.1556572914123535,-5.467978477478027
-4.939234733581543,-5.916360855102539
-5.021366119384766,-1.047922968864441
-5.037971496582031,-5.267997741699219
-4.7366156578063965,-2.7186150550842285
-6.007007122039795,-5.369800567626953
-4.243274211883545,-5.890270709991455
-5.760747909545898,-6.707974433898926
-6.115652084350586,-5.848068714141846
-5.259889602661133,-4.692911148071289
-1.1909891366958618,-4.0323333740234375
-5.283660411834717,-6.6128950119018555
-5.4301862716674805,-4.412563323974609
-1.318092942237854,-4.216918468475342
-6.570465087890625,-6.545651912689209
-5.820836067199707,-6.058161735534668
-6.290639400482178,-4.964576721191406
-6.195333480834961,-6.520560264587402
-5.253098487854004,-5.718683242797852
-5.898587703704834,-5.606578350067139
-3.5473146438598633,-3.9907774925231934
-4.098721981048584,-4.530981063842773
-4.521332740783691,-4.468417167663574
-4.4130449295043945,-4.423879623413086
-5.978787899017334,-5.098182201385498
-6.362900733947754,-6.27243709564209
-6.213585376739502,-6.454311370849609
-5.894514560699463,-5.93787956237793
-4.140433311462402,-1.7618207931518555
-5.438416004180908,-6.0480265617370605
-5.4665021896362305,-5.001566410064697
-5.623542785644531,-5.038262367248535
-4.693610191345215,-3.6954355239868164
-6.209162712097168,-2.0072097778320312
-5.104279041290283,-5.080489158630371
1.151652455329895,-5.720652103424072
-6.062154769897461,-6.0704450607299805
-6.34085750579834,0.43740028142929077
-5.573154926300049,-1.2565147876739502
-5.519973278045654,0.1433771848678589
-5.241855621337891,-2.838531732559204
-1.2623212337493896,-5.774806022644043
-3.398030996322632,-6.107110977172852
