chosen,rejected
-1.9682269096374512,-3.7785143852233887
-3.115288734436035,-3.5250244140625
-2.36403751373291,-3.9461755752563477
-4.067277431488037,-3.2030277252197266
-3.5458343029022217,-0.17046351730823517
-3.441251516342163,-3.0239105224609375
-3.553739547729492,-4.1181135177612305
-3.6201841831207275,-2.949726104736328
-5.334539413452148,-4.022719860076904
-3.6848058700561523,-4.483939170837402
-5.260894298553467,-3.68662691116333
-4.069163799285889,-4.795058250427246
-3.2041993141174316,-4.244541168212891
-2.9735100269317627,-3.1908717155456543
-4.059453010559082,-3.942589521408081
-3.10347843170166,-3.9273252487182617
-5.139166831970215,-4.668231964111328
-4.24531888961792,-3.9979493618011475
-4.305473327636719,-2.120361804962158
-4.342220306396484,-1.86489737033844
-0.4581937789916992,-2.6293914318084717
-2.1153604984283447,-0.22445954382419586
-5.295838356018066,-2.156735897064209
-3.3156118392944336,-0.6287512183189392
-4.369082450866699,0.2242610901594162
-4.394701957702637,-6.001564025878906
0.20314180850982666,1.0848069190979004
-5.747529983520508,-0.45459920167922974
-2.820464611053467,0.8400585055351257
-4.682182788848877,1.1317708492279053
0.5385426878929138,-3.8032541275024414
0.40301963686943054,-1.0816775560379028
-2.0748250484466553,-2.513209342956543
-4.836602687835693,-4.264621734619141
-5.290369510650635,-3.246634006500244
-3.9355571269989014,-4.487199783325195
-5.065995693206787,-5.569860458374023
-2.974522113800049,-4.635286331176758
-3.5480825901031494,-3.4777002334594727
-3.9132590293884277,-4.944538593292236
-3.3109796047210693,-3.7794272899627686
-3.174017906188965,-5.062634468078613
-0.9327443838119507,-4.400147438049316
-5.732892036437988,-5.634438991546631
-5.474170684814453,-3.5137696266174316
-3.529454231262207,-2.801151990890503
-5.973807334899902,-5.6132612228393555
-4.013382434844971,-2.2365996837615967
-4.962109565734863,-5.159502029418945
-4.131868362426758,-4.546820163726807
1.8331518173217773,-0.9694962501525879
-5.466630458831787,-2.4095945358276367
-6.216348648071289,-3.899768114089966
0.38306286931037903,-1.7133450508117676
0.06791520863771439,-0.6640459895133972
0.9292322993278503,-1.0870462656021118
-0.17699041962623596,-4.823457717895508
-0.8568271398544312,-2.2749176025390625
-0.9286224246025085,-4.732956886291504
-1.1975035667419434,-5.171444892883301
-0.8012782335281372,-1.4083259105682373
-4.901957988739014,-5.541939735412598
-0.8539106249809265,-2.794700860977173
-2.0684590339660645,-1.264511227607727
-2.640321969985962,-2.713167190551758
0.28604161739349365,-0.5949004888534546
0.2671438753604889,-3.086397171020508
0.745640754699707,-2.998990058898926
0.14094561338424683,-1.8314321041107178
-0.0068195355124771595,1.3995997905731201
0.3997693657875061,-2.9407997131347656
0.3749959468841553,-2.9157938957214355
0.2768329977989197,-0.7754883766174316
0.5290709137916565,-1.6293140649795532
-2.1969127655029297,-0.2693745493888855
-1.376220464706421,-1.485325813293457
-0.39301371574401855,1.1758675575256348
-0.7359939813613892,-1.0782544612884521
-0.017224373295903206,-1.2682416439056396
0.09240005165338516,0.6233935356140137
-1.3087505102157593,0.3798132538795471
-2.7472009658813477,0.4125698208808899
0.0936501994729042,0.8243871331214905
-3.1996705532073975,-3.628633975982666
-2.1361799240112305,-1.9428668022155762
-4.16374397277832,-3.373537302017212
-2.665874719619751,-4.0599164962768555
-3.3543128967285156,-4.137057304382324
-2.2397682666778564,-3.1552298069000244
-1.9527322053909302,-4.024630069732666
-3.2488839626312256,-2.8746840953826904
-4.822762966156006,-4.169103145599365
-2.967350482940674,-1.8905444145202637
-0.01278756931424141,-2.318683624267578
0.5312020778656006,-1.9839084148406982
-0.33202266693115234,-2.797762393951416
-0.056569479405879974,-1.5700786113739014
-0.2027241587638855,-3.426365375518799
-0.5169745087623596,-1.7491049766540527
-2.0895915031433105,-3.554917097091675
-1.597780704498291,-2.9903531074523926
-2.0776216983795166,-4.928875923156738
-0.9137089252471924,-2.4861555099487305
-1.1238906383514404,-3.319446563720703
-0.8539094924926758,-1.8506876230239868
-1.6653521060943604,-1.1356053352355957
-4.921107769012451,-2.372727155685425
-4.204174518585205,0.7787278890609741
-4.893328666687012,-3.611790895462036
-5.103701591491699,-0.3319164514541626
-2.2618789672851562,-1.3271818161010742
-3.0907070636749268,-2.6534011363983154
-2.3248963356018066,1.4301540851593018
-2.609863042831421,-2.9006316661834717
-4.363888740539551,-1.9271433353424072
0.8612802028656006,1.3413617610931396
0.5373015403747559,-3.4265990257263184
1.7879403829574585,-0.7252992987632751
-0.08610134571790695,-1.3888019323349
-0.9709539413452148,-0.27570289373397827
0.37462422251701355,-1.1751370429992676
-0.24818338453769684,-3.667562246322632
-1.7104780673980713,0.3290424346923828
1.3615596294403076,0.637963056564331
-4.143945217132568,1.3747011423110962
-0.15392552316188812,-0.4873870611190796
0.20925162732601166,1.2249068021774292
-1.7531447410583496,-4.048173904418945
-4.8521318435668945,-4.578951358795166
-4.669707298278809,-3.8962061405181885
-1.331115484237671,-4.100342750549316
-1.5471822023391724,-4.278453350067139
-4.705202102661133,-0.8140796422958374
-4.918755054473877,-3.947709083557129
-0.3290000259876251,-0.589279055595398
-4.457566738128662,-3.043140411376953
0.40822672843933105,-0.47844254970550537
-3.884166717529297,-4.80230712890625
-1.465441107749939,-3.5244767665863037
0.46153703331947327,-0.5112618207931519
1.237755298614502,-3.9620344638824463
1.5021655559539795,-0.21572400629520416
1.4709744453430176,-4.275799751281738
-4.784106731414795,-3.963181257247925
-0.10671281069517136,-0.010578010231256485
-1.635585904121399,-4.007481575012207
-0.5395128726959229,-0.7433996796607971
-0.5692441463470459,-1.7816929817199707
1.0603325366973877,0.1819477528333664
1.0790884494781494,-1.2891730070114136
0.9082170724868774,1.3262195587158203
-3.3552746772766113,0.2201656550168991
-3.9237141609191895,-3.2267909049987793
-2.782857894897461,0.6679210066795349
